colour	y	x	clickSelects	PANEL	fill
#00BFC4	0.484675324675325	0.345909090909091	1324	3	#00BFC4
#00BFC4	0.446233766233766	0.538030303030303	1325	3	#00BFC4
#00BFC4	0.40948051948052	0.386969696969697	1326	3	#00BFC4
#00BFC4	0.491818181818182	0.485	1327	3	#00BFC4
#00BFC4	0.613766233766234	0.328636363636364	1328	3	#00BFC4
#00BFC4	0.362727272727273	0.391666666666667	1329	3	#00BFC4
#00BFC4	0.465714285714286	0.371666666666667	1330	3	#00BFC4
#00BFC4	0.297142857142857	0.577272727272727	1331	3	#00BFC4
#00BFC4	0.472987012987013	0.39969696969697	1336	3	#00BFC4
#00BFC4	0.358831168831169	0.406818181818182	1337	3	#00BFC4
#00BFC4	0.566623376623377	0.202424242424242	1343	3	#00BFC4
#00BFC4	0.410779220779221	0.346515151515151	1344	3	#00BFC4
#00BFC4	0.446753246753247	0.441969696969697	1345	3	#00BFC4
#F8766D	0.358181818181818	0.227575757575758	1346	3	#F8766D
#00BFC4	0.433506493506494	0.342878787878788	1352	3	#00BFC4
#00BFC4	0.375454545454545	0.341515151515151	1353	3	#00BFC4
#00BFC4	0.40038961038961	0.565454545454545	1354	3	#00BFC4
#00BFC4	0.264675324675325	0.266969696969697	1355	3	#00BFC4
#00BFC4	0.413636363636364	0.338333333333333	1356	3	#00BFC4
#00BFC4	0.365194805194805	0.232727272727273	1357	3	#00BFC4
#00BFC4	0.334285714285714	0.549090909090909	1358	3	#00BFC4
#00BFC4	0.375454545454545	0.431515151515152	1364	3	#00BFC4
#00BFC4	0.431038961038961	0.571666666666667	1365	3	#00BFC4
#00BFC4	0.47038961038961	0.375	1370	3	#00BFC4
#F8766D	0.278701298701299	0.582272727272727	1332	4	#F8766D
#00BFC4	0.372857142857143	0.704393939393939	1333	4	#00BFC4
#F8766D	0.326753246753247	0.818484848484848	1334	4	#F8766D
#00BFC4	0.532987012987013	0.623484848484849	1335	4	#00BFC4
#F8766D	0.350649350649351	0.568333333333333	1338	4	#F8766D
#00BFC4	0.537142857142857	0.546818181818182	1339	4	#00BFC4
#00BFC4	0.409090909090909	0.566363636363636	1340	4	#00BFC4
#00BFC4	0.40038961038961	0.529393939393939	1341	4	#00BFC4
#00BFC4	0.390649350649351	0.548484848484848	1342	4	#00BFC4
#F8766D	0.426623376623377	0.647575757575758	1347	4	#F8766D
#00BFC4	0.405454545454545	0.522727272727273	1348	4	#00BFC4
#00BFC4	0.39961038961039	0.545	1349	4	#00BFC4
#00BFC4	0.43987012987013	0.586818181818182	1350	4	#00BFC4
#00BFC4	0.533246753246753	0.428787878787879	1351	4	#00BFC4
#00BFC4	0.377142857142857	0.695606060606061	1359	4	#00BFC4
#00BFC4	0.348831168831169	0.380151515151515	1360	4	#00BFC4
#00BFC4	0.498311688311688	0.519848484848485	1361	4	#00BFC4
#00BFC4	0.532857142857143	0.539848484848485	1362	4	#00BFC4
#00BFC4	0.472857142857143	0.469848484848485	1363	4	#00BFC4
#00BFC4	0.280519480519481	0.622727272727273	1366	4	#00BFC4
#00BFC4	0.477142857142857	0.529242424242424	1367	4	#00BFC4
#00BFC4	0.522207792207792	0.621363636363636	1368	4	#00BFC4
#00BFC4	0.473636363636364	0.625	1369	4	#00BFC4
#00BFC4	0.426103896103896	0.63	1371	4	#00BFC4
#00BFC4	0.422467532467533	0.513939393939394	1372	4	#00BFC4
