colour	y	x	clickSelects	PANEL	fill
#00BFC4	0.506363636363636	0.417424242424242	1568	3	#00BFC4
#00BFC4	0.350909090909091	0.427272727272727	1569	3	#00BFC4
#00BFC4	0.537922077922078	0.463030303030303	1570	3	#00BFC4
#00BFC4	0.620909090909091	0.603636363636364	1571	3	#00BFC4
#00BFC4	0.468701298701299	0.227575757575758	1572	3	#00BFC4
#00BFC4	0.45987012987013	0.492575757575758	1573	3	#00BFC4
#00BFC4	0.321428571428571	0.428333333333333	1579	3	#00BFC4
#00BFC4	0.307792207792208	0.453787878787879	1580	3	#00BFC4
#00BFC4	0.557662337662338	0.521969696969697	1581	3	#00BFC4
#00BFC4	0.535454545454546	0.333939393939394	1582	3	#00BFC4
#00BFC4	0.393766233766234	0.429545454545455	1583	3	#00BFC4
#00BFC4	0.515064935064935	0.467272727272727	1584	3	#00BFC4
#00BFC4	0.394285714285714	0.547878787878788	1585	3	#00BFC4
#00BFC4	0.474285714285714	0.381515151515152	1586	3	#00BFC4
#00BFC4	0.672727272727273	0.496363636363636	1587	3	#00BFC4
#00BFC4	0.564935064935065	0.391666666666667	1588	3	#00BFC4
#00BFC4	0.632077922077922	0.341515151515151	1589	3	#00BFC4
#00BFC4	0.551948051948052	0.294545454545454	1590	3	#00BFC4
#00BFC4	0.482077922077922	0.561818181818182	1591	3	#00BFC4
#00BFC4	0.424415584415584	0.528181818181818	1597	3	#00BFC4
#00BFC4	0.542727272727273	0.391212121212121	1598	3	#00BFC4
#00BFC4	0.500519480519481	0.554848484848485	1599	3	#00BFC4
#00BFC4	0.348181818181818	0.490606060606061	1600	3	#00BFC4
#00BFC4	0.421038961038961	0.557272727272727	1601	3	#00BFC4
#00BFC4	0.474675324675325	0.399848484848485	1602	3	#00BFC4
#00BFC4	0.323636363636364	0.482878787878788	1603	3	#00BFC4
#00BFC4	0.295584415584416	0.566212121212121	1606	3	#00BFC4
#00BFC4	0.466233766233766	0.152575757575758	1607	3	#00BFC4
#00BFC4	0.325064935064935	0.21530303030303	1608	3	#00BFC4
#00BFC4	0.46974025974026	0.375606060606061	1609	3	#00BFC4
#00BFC4	0.338311688311688	0.319090909090909	1610	3	#00BFC4
#00BFC4	0.286493506493507	0.441363636363636	1611	3	#00BFC4
#00BFC4	0.499220779220779	0.397878787878788	1612	3	#00BFC4
#00BFC4	0.61	0.397121212121212	1613	3	#00BFC4
#00BFC4	0.402597402597403	0.243636363636364	1614	3	#00BFC4
#00BFC4	0.28974025974026	0.631060606060606	1615	3	#00BFC4
#00BFC4	0.341688311688312	0.773333333333333	1616	3	#00BFC4
#00BFC4	0.371298701298701	0.565151515151515	1619	3	#00BFC4
#00BFC4	0.425584415584416	0.308787878787879	1620	3	#00BFC4
#00BFC4	0.575584415584416	0.237272727272727	1623	3	#00BFC4
#F8766D	0.570779220779221	0.620454545454545	1624	3	#F8766D
#00BFC4	0.552467532467532	0.589848484848485	1625	3	#00BFC4
#00BFC4	0.409220779220779	0.474848484848485	1626	3	#00BFC4
#00BFC4	0.485974025974026	0.45530303030303	1627	3	#00BFC4
#00BFC4	0.383636363636364	0.656666666666667	1628	3	#00BFC4
#00BFC4	0.527922077922078	0.407727272727273	1629	3	#00BFC4
#00BFC4	0.46	0.560757575757576	1630	3	#00BFC4
#00BFC4	0.388311688311688	0.490606060606061	1631	3	#00BFC4
#00BFC4	0.51948051948052	0.587727272727273	1632	3	#00BFC4
#00BFC4	0.485324675324675	0.358333333333333	1633	3	#00BFC4
#00BFC4	0.393116883116883	0.342575757575758	1634	3	#00BFC4
#00BFC4	0.32987012987013	0.451969696969697	1635	3	#00BFC4
#00BFC4	0.513636363636364	0.551818181818182	1636	3	#00BFC4
#F8766D	0.452077922077922	0.69969696969697	1574	4	#F8766D
#00BFC4	0.283506493506493	0.514545454545455	1575	4	#00BFC4
#00BFC4	0.490649350649351	0.549242424242424	1576	4	#00BFC4
#00BFC4	0.464675324675325	0.449393939393939	1577	4	#00BFC4
#00BFC4	0.463766233766234	0.419242424242424	1578	4	#00BFC4
#00BFC4	0.455714285714286	0.64530303030303	1592	4	#00BFC4
#F8766D	0.376493506493507	0.529090909090909	1593	4	#F8766D
#00BFC4	0.358831168831169	0.546515151515152	1594	4	#00BFC4
#00BFC4	0.791688311688312	0.490757575757576	1595	4	#00BFC4
#F8766D	0.36948051948052	0.410909090909091	1596	4	#F8766D
#F8766D	0.391428571428572	0.616212121212121	1604	4	#F8766D
#00BFC4	0.447922077922078	0.546818181818182	1605	4	#00BFC4
#00BFC4	0.419220779220779	0.450151515151515	1617	4	#00BFC4
#00BFC4	0.445844155844156	0.520454545454545	1618	4	#00BFC4
#00BFC4	0.317012987012987	0.647878787878788	1621	4	#00BFC4
#F8766D	0.445454545454545	0.553636363636364	1622	4	#F8766D
