colour	y	x	clickSelects	PANEL	fill
#00BFC4	0.351428571428571	0.355757575757576	1516	3	#00BFC4
#00BFC4	0.362597402597403	0.242575757575758	1523	3	#00BFC4
#00BFC4	0.352987012987013	0.595151515151515	1524	3	#00BFC4
#00BFC4	0.486623376623377	0.485909090909091	1525	3	#00BFC4
#00BFC4	0.42	0.380454545454545	1526	3	#00BFC4
#00BFC4	0.566623376623377	0.272424242424242	1527	3	#00BFC4
#00BFC4	0.522207792207792	0.542121212121212	1528	3	#00BFC4
#00BFC4	0.401168831168831	0.368484848484848	1529	3	#00BFC4
#00BFC4	0.584025974025974	0.367424242424242	1530	3	#00BFC4
#F8766D	0.328311688311688	0.669545454545455	1531	3	#F8766D
#00BFC4	0.353116883116883	0.367878787878788	1532	3	#00BFC4
#00BFC4	0.487662337662338	0.386212121212121	1533	3	#00BFC4
#00BFC4	0.554155844155844	0.606818181818182	1534	3	#00BFC4
#00BFC4	0.357792207792208	0.73969696969697	1535	3	#00BFC4
#00BFC4	0.437792207792208	0.538787878787879	1536	3	#00BFC4
#00BFC4	0.376493506493507	0.240151515151515	1537	3	#00BFC4
#F8766D	0.502077922077922	0.387575757575758	1538	3	#F8766D
#00BFC4	0.347532467532468	0.340151515151515	1539	3	#00BFC4
#F8766D	0.424415584415584	0.553484848484848	1540	3	#F8766D
#00BFC4	0.338571428571429	0.523636363636364	1541	3	#00BFC4
#00BFC4	0.439090909090909	0.402727272727273	1544	3	#00BFC4
#00BFC4	0.338441558441558	0.603181818181818	1545	3	#00BFC4
#00BFC4	0.566493506493506	0.525	1546	3	#00BFC4
#00BFC4	0.410909090909091	0.631818181818182	1547	3	#00BFC4
#00BFC4	0.274805194805195	0.518787878787879	1548	3	#00BFC4
#00BFC4	0.561688311688312	0.428939393939394	1549	3	#00BFC4
#00BFC4	0.232597402597403	0.709090909090909	1550	3	#00BFC4
#00BFC4	0.252857142857143	0.480151515151515	1551	3	#00BFC4
#00BFC4	0.54012987012987	0.401666666666667	1556	3	#00BFC4
#00BFC4	0.495844155844156	0.490454545454545	1557	3	#00BFC4
#00BFC4	0.47961038961039	0.392878787878788	1558	3	#00BFC4
#00BFC4	0.441818181818182	0.61969696969697	1559	3	#00BFC4
#00BFC4	0.315324675324675	0.290909090909091	1560	3	#00BFC4
#00BFC4	0.434415584415584	0.321060606060606	1561	3	#00BFC4
#00BFC4	0.501688311688312	0.453333333333333	1562	3	#00BFC4
#00BFC4	0.427532467532468	0.321060606060606	1563	3	#00BFC4
#00BFC4	0.368311688311688	0.335757575757576	1564	3	#00BFC4
#00BFC4	0.631298701298701	0.407424242424242	1565	3	#00BFC4
#00BFC4	0.662467532467533	0.487575757575758	1566	3	#00BFC4
#00BFC4	0.325194805194805	0.443484848484848	1567	3	#00BFC4
#00BFC4	0.281948051948052	0.569090909090909	1510	4	#00BFC4
#F8766D	0.218961038961039	0.684090909090909	1511	4	#F8766D
#F8766D	0.376493506493507	0.518181818181818	1512	4	#F8766D
#00BFC4	0.53961038961039	0.604090909090909	1513	4	#00BFC4
#00BFC4	0.361168831168831	0.440454545454545	1514	4	#00BFC4
#00BFC4	0.373896103896104	0.565606060606061	1515	4	#00BFC4
#00BFC4	0.558441558441559	0.369848484848485	1517	4	#00BFC4
#F8766D	0.506623376623377	0.526212121212121	1518	4	#F8766D
#F8766D	0.313896103896104	0.568181818181818	1519	4	#F8766D
#00BFC4	0.563506493506494	0.456212121212121	1520	4	#00BFC4
#F8766D	0.488181818181818	0.425151515151515	1521	4	#F8766D
#00BFC4	0.321298701298701	0.589545454545455	1522	4	#00BFC4
#F8766D	0.282597402597403	0.659090909090909	1542	4	#F8766D
#F8766D	0.359220779220779	0.476060606060606	1543	4	#F8766D
#F8766D	0.322467532467533	0.679242424242424	1552	4	#F8766D
#00BFC4	0.358051948051948	0.467424242424242	1553	4	#00BFC4
#F8766D	0.457142857142857	0.533030303030303	1554	4	#F8766D
#00BFC4	0.423246753246753	0.388333333333333	1555	4	#00BFC4
