colour	y	x	clickSelects	PANEL	fill
#F8766D	0.38	0.518333333333333	895	1	#F8766D
#F8766D	0.379350649350649	0.401818181818182	896	1	#F8766D
#F8766D	0.516493506493507	0.586060606060606	897	1	#F8766D
#F8766D	0.403766233766234	0.646515151515151	899	1	#F8766D
#00BFC4	0.415454545454546	0.391818181818182	898	2	#00BFC4
#00BFC4	0.492727272727273	0.331363636363636	1798	3	#00BFC4
#00BFC4	0.371948051948052	0.562121212121212	1799	3	#00BFC4
#00BFC4	0.438181818181818	0.410454545454545	1800	3	#00BFC4
#00BFC4	0.365844155844156	0.54	1827	3	#00BFC4
#00BFC4	0.300909090909091	0.380909090909091	1828	3	#00BFC4
#00BFC4	0.573506493506494	0.496060606060606	1829	3	#00BFC4
#00BFC4	0.33	0.528333333333333	1817	4	#00BFC4
#00BFC4	0.208961038961039	0.576212121212121	1818	4	#00BFC4
#00BFC4	0.392987012987013	0.503030303030303	1819	4	#00BFC4
#00BFC4	0.362337662337662	0.688333333333333	1820	4	#00BFC4
#00BFC4	0.329090909090909	0.595454545454545	1821	4	#00BFC4
#00BFC4	0.367662337662338	0.433484848484848	1837	4	#00BFC4
#00BFC4	0.215454545454545	0.696818181818182	1851	4	#00BFC4
#00BFC4	0.358441558441559	0.640151515151515	1852	4	#00BFC4
#00BFC4	0.236103896103896	0.584393939393939	1853	4	#00BFC4
#00BFC4	0.383116883116883	0.556212121212121	1854	4	#00BFC4
#00BFC4	0.375194805194805	0.352121212121212	1856	4	#00BFC4
