colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.939451595319072	0.945068193934838	0.5	0.5	( 0.98 ,  0.99 )	1
#F8766D	0.953153618066169	0.954231276906107	0.5	0.5	( 1 ,  1 )	1
#00BFC4	0.935444036083195	0.941093007145125	0.5	0.5	( 0.98 ,  0.98 )	2
#F8766D	0.951864599878966	0.9534689737655	0.5	0.5	( 1 ,  1 )	2
#00BFC4	0.869089276399631	0.909318221890214	0.5	0.5	( 0.9 ,  0.95 )	3
#F8766D	0.943212510464124	0.953193482224263	0.5	0.5	( 0.98 ,  1 )	3
#00BFC4	0.873468423222105	0.906914268201876	0.5	0.5	( 0.91 ,  0.95 )	4
#F8766D	0.941656310051066	0.951270172259685	0.5	0.5	( 0.98 ,  0.99 )	4
#00BFC4	0.736961286055541	0.900996251152527	0.5	0.5	( 0.76 ,  0.94 )	5
#F8766D	0.918955775930826	0.954545454545454	0.5	0.5	( 0.96 ,  1 )	5
#00BFC4	0.715875500249069	0.859064789934981	0.5	0.5	( 0.74 ,  0.89 )	6
#F8766D	0.911467677989331	0.949472249338677	0.5	0.5	( 0.95 ,  0.99 )	6
#00BFC4	0.935775906551728	0.946167695708618	0.5	0.5	( 0.98 ,  0.99 )	7
#F8766D	0.952409081757882	0.95443089027123	0.5	0.5	( 1 ,  1 )	7
#00BFC4	0.938495669768948	0.946670095205155	0.5	0.5	( 0.98 ,  0.99 )	8
#F8766D	0.951295929178555	0.954032439380364	0.5	0.5	( 1 ,  1 )	8
#00BFC4	0.898417590459942	0.930756533455007	0.5	0.5	( 0.94 ,  0.97 )	9
#F8766D	0.942708104161226	0.953318275648803	0.5	0.5	( 0.99 ,  1 )	9
#00BFC4	0.90437427275462	0.929992390223769	0.5	0.5	( 0.94 ,  0.97 )	10
#F8766D	0.947921572426412	0.953810769736801	0.5	0.5	( 0.99 ,  1 )	10
#00BFC4	0.80938601848366	0.912056014912634	0.5	0.5	( 0.84 ,  0.95 )	11
#F8766D	0.922667895326921	0.952186845802911	0.5	0.5	( 0.96 ,  1 )	11
#00BFC4	0.766246103309344	0.873363692796227	0.5	0.5	( 0.79 ,  0.91 )	12
#F8766D	0.908809594161797	0.947314384745025	0.5	0.5	( 0.95 ,  0.99 )	12
#00BFC4	0.94179056423171	0.951875697496115	0.5	0.5	( 0.99 ,  1 )	13
#F8766D	0.951094971753426	0.954545454545454	0.5	0.5	( 1 ,  1 )	13
#00BFC4	0.943658601037707	0.951585021244257	0.5	0.5	( 0.99 ,  1 )	14
#F8766D	0.951753691152824	0.954524170765964	0.5	0.5	( 1 ,  1 )	14
#00BFC4	0.910547674878964	0.941811877198572	0.5	0.5	( 0.95 ,  0.99 )	15
#F8766D	0.949254842307309	0.954545454545454	0.5	0.5	( 0.99 ,  1 )	15
#00BFC4	0.909579364798926	0.938802879995481	0.5	0.5	( 0.95 ,  0.98 )	16
#F8766D	0.945655378946991	0.954071258825274	0.5	0.5	( 0.99 ,  1 )	16
#00BFC4	0.817919004803338	0.915240691424766	0.5	0.5	( 0.85 ,  0.96 )	17
#F8766D	0.939032342401909	0.954420655181678	0.5	0.5	( 0.98 ,  1 )	17
#00BFC4	0.81039719068365	0.897442899030716	0.5	0.5	( 0.84 ,  0.94 )	18
#F8766D	0.93928920020522	0.954095697000215	0.5	0.5	( 0.98 ,  1 )	18
#00BFC4	0.949395820518071	0.954545454545454	0.5	0.5	( 0.99 ,  1 )	19
#F8766D	0.953350039176324	0.954545454545454	0.5	0.5	( 1 ,  1 )	19
#00BFC4	0.950626014441101	0.954373441283702	0.5	0.5	( 1 ,  1 )	20
#F8766D	0.953896891421916	0.954545454545454	0.5	0.5	( 1 ,  1 )	20
#00BFC4	0.931654449679868	0.952039648016016	0.5	0.5	( 0.97 ,  1 )	21
#F8766D	0.952039087547271	0.954545454545454	0.5	0.5	( 1 ,  1 )	21
#00BFC4	0.934054177930269	0.95164078467766	0.5	0.5	( 0.98 ,  1 )	22
#F8766D	0.949807992291285	0.954545454545454	0.5	0.5	( 0.99 ,  1 )	22
#00BFC4	0.867555408456664	0.944992752347089	0.5	0.5	( 0.9 ,  0.99 )	23
#F8766D	0.943077602469682	0.954545454545454	0.5	0.5	( 0.99 ,  1 )	23
#00BFC4	0.890001851112615	0.945100889140082	0.5	0.5	( 0.93 ,  0.99 )	24
#F8766D	0.939307207940796	0.954545454545454	0.5	0.5	( 0.98 ,  1 )	24
