colour	y	x	PANEL	fill
#F8766D	0.502207792207792	0.505757575757576	1	#F8766D
#F8766D	0.411428571428571	0.643030303030303	1	#F8766D
#F8766D	0.669220779220779	0.554848484848485	1	#F8766D
#F8766D	0.247792207792208	0.397878787878788	1	#F8766D
#F8766D	0.389220779220779	0.631363636363636	1	#F8766D
#F8766D	0.472857142857143	0.491060606060606	2	#F8766D
#F8766D	0.420519480519481	0.651060606060606	2	#F8766D
#F8766D	0.415324675324675	0.567575757575758	2	#F8766D
#F8766D	0.398961038961039	0.590151515151515	2	#F8766D
#00BFC4	0.314025974025974	0.271212121212121	2	#00BFC4
#F8766D	0.35038961038961	0.635909090909091	2	#F8766D
#F8766D	0.51948051948052	0.606666666666667	2	#F8766D
#F8766D	0.320519480519481	0.562878787878788	2	#F8766D
#F8766D	0.41038961038961	0.330151515151515	2	#F8766D
#00BFC4	0.355844155844156	0.431515151515152	2	#00BFC4
#00BFC4	0.336753246753247	0.478939393939394	3	#00BFC4
#00BFC4	0.360649350649351	0.518939393939394	3	#00BFC4
#00BFC4	0.42	0.439545454545455	3	#00BFC4
#00BFC4	0.321948051948052	0.578939393939394	3	#00BFC4
#00BFC4	0.405714285714286	0.332727272727273	3	#00BFC4
#00BFC4	0.536493506493507	0.338939393939394	3	#00BFC4
#00BFC4	0.533506493506493	0.441212121212121	3	#00BFC4
#00BFC4	0.41	0.686666666666667	3	#00BFC4
#00BFC4	0.504155844155844	0.417424242424242	3	#00BFC4
#00BFC4	0.413766233766234	0.371969696969697	3	#00BFC4
#00BFC4	0.561948051948052	0.438787878787879	3	#00BFC4
#00BFC4	0.435194805194805	0.240151515151515	3	#00BFC4
#00BFC4	0.404805194805195	0.572272727272727	3	#00BFC4
#00BFC4	0.304805194805195	0.597727272727273	3	#00BFC4
#00BFC4	0.324545454545455	0.42969696969697	3	#00BFC4
#00BFC4	0.447792207792208	0.746818181818182	3	#00BFC4
#00BFC4	0.397662337662338	0.323939393939394	3	#00BFC4
#00BFC4	0.578831168831169	0.623030303030303	3	#00BFC4
#00BFC4	0.37038961038961	0.384393939393939	3	#00BFC4
#00BFC4	0.468311688311688	0.380909090909091	3	#00BFC4
#00BFC4	0.46961038961039	0.606666666666667	3	#00BFC4
#00BFC4	0.496103896103896	0.521212121212121	3	#00BFC4
#00BFC4	0.137142857142857	0.662727272727273	3	#00BFC4
#00BFC4	0.41	0.344393939393939	3	#00BFC4
#00BFC4	0.323636363636364	0.405454545454545	3	#00BFC4
#00BFC4	0.382857142857143	0.483030303030303	3	#00BFC4
#00BFC4	0.342857142857143	0.59530303030303	3	#00BFC4
#00BFC4	0.611818181818182	0.379242424242424	3	#00BFC4
#00BFC4	0.394675324675325	0.592727272727273	3	#00BFC4
#00BFC4	0.225324675324675	0.461969696969697	3	#00BFC4
#00BFC4	0.456103896103896	0.623939393939394	3	#00BFC4
#00BFC4	0.512857142857143	0.683333333333333	3	#00BFC4
#00BFC4	0.392207792207792	0.396363636363636	3	#00BFC4
#00BFC4	0.414155844155844	0.480606060606061	3	#00BFC4
#00BFC4	0.314805194805195	0.585	3	#00BFC4
#00BFC4	0.53012987012987	0.494848484848485	3	#00BFC4
#00BFC4	0.199350649350649	0.436818181818182	3	#00BFC4
#00BFC4	0.342857142857143	0.499545454545455	3	#00BFC4
#00BFC4	0.261948051948052	0.484848484848485	3	#00BFC4
#00BFC4	0.278181818181818	0.373333333333333	3	#00BFC4
#00BFC4	0.415584415584416	0.504848484848485	4	#00BFC4
#F8766D	0.168051948051948	0.698939393939394	4	#F8766D
#00BFC4	0.273116883116883	0.663787878787879	4	#00BFC4
#00BFC4	0.35948051948052	0.419242424242424	4	#00BFC4
#00BFC4	0.404545454545455	0.479848484848485	4	#00BFC4
#00BFC4	0.561168831168831	0.458787878787879	4	#00BFC4
#00BFC4	0.570649350649351	0.479242424242424	4	#00BFC4
#00BFC4	0.434805194805195	0.437272727272727	4	#00BFC4
#00BFC4	0.665454545454546	0.462727272727273	4	#00BFC4
#00BFC4	0.436623376623377	0.528939393939394	4	#00BFC4
#00BFC4	0.547662337662338	0.359848484848485	4	#00BFC4
#00BFC4	0.479090909090909	0.551212121212121	4	#00BFC4
#00BFC4	0.43987012987013	0.613333333333333	4	#00BFC4
#00BFC4	0.506623376623377	0.397121212121212	4	#00BFC4
#00BFC4	0.468961038961039	0.507424242424242	4	#00BFC4
#00BFC4	0.357142857142857	0.56030303030303	4	#00BFC4
#00BFC4	0.349220779220779	0.529242424242424	4	#00BFC4
#00BFC4	0.416493506493507	0.569242424242424	4	#00BFC4
#00BFC4	0.656103896103896	0.572727272727273	4	#00BFC4
#00BFC4	0.471948051948052	0.603787878787879	4	#00BFC4
#00BFC4	0.513246753246753	0.671666666666667	4	#00BFC4
#00BFC4	0.47025974025974	0.643181818181818	4	#00BFC4
#00BFC4	0.37961038961039	0.361666666666667	4	#00BFC4
#00BFC4	0.247402597402597	0.436666666666667	4	#00BFC4
#F8766D	0.245324675324675	0.428787878787879	4	#F8766D
#00BFC4	0.327272727272727	0.547727272727273	4	#00BFC4
#00BFC4	0.398441558441558	0.431818181818182	4	#00BFC4
#00BFC4	0.365584415584416	0.390757575757576	4	#00BFC4
#00BFC4	0.233376623376623	0.705454545454545	4	#00BFC4
#00BFC4	0.32974025974026	0.65	4	#00BFC4
#00BFC4	0.43012987012987	0.589242424242424	4	#00BFC4
#00BFC4	0.341298701298701	0.472878787878788	4	#00BFC4
#00BFC4	0.361948051948052	0.333939393939394	4	#00BFC4
#00BFC4	0.49974025974026	0.462575757575758	4	#00BFC4
#00BFC4	0.256623376623377	0.654545454545455	4	#00BFC4
#00BFC4	0.458181818181818	0.52530303030303	4	#00BFC4
