colour	y	x	PANEL	fill
#F8766D	0.272857142857143	0.685757575757576	1	#F8766D
#F8766D	0.48987012987013	0.540454545454545	1	#F8766D
#F8766D	0.509220779220779	0.606363636363636	1	#F8766D
#F8766D	0.624285714285714	0.598636363636364	1	#F8766D
#F8766D	0.646883116883117	0.610454545454545	1	#F8766D
#F8766D	0.382857142857143	0.565151515151515	1	#F8766D
#F8766D	0.482727272727273	0.506212121212121	1	#F8766D
#F8766D	0.365844155844156	0.599090909090909	1	#F8766D
#F8766D	0.348831168831169	0.523181818181818	2	#F8766D
#F8766D	0.315454545454546	0.639090909090909	2	#F8766D
#F8766D	0.520779220779221	0.483484848484848	2	#F8766D
#F8766D	0.387272727272727	0.539848484848485	2	#F8766D
#F8766D	0.263506493506494	0.500606060606061	2	#F8766D
#F8766D	0.327402597402597	0.350454545454545	2	#F8766D
#F8766D	0.427272727272727	0.513484848484848	2	#F8766D
#F8766D	0.391298701298701	0.881969696969697	2	#F8766D
#F8766D	0.392337662337662	0.293636363636364	2	#F8766D
#F8766D	0.442337662337662	0.695909090909091	2	#F8766D
#F8766D	0.438571428571429	0.603333333333333	2	#F8766D
